dgp,ests,rho,B,n,p,delta,kappa,est_key,cp_winner,risk_winner
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.6203342663160936,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.9868427068528303,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.6422756729295037,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.30360272419421613,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.006984325110479,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.8536026672674867,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.42027138579870355,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.8970885076273896,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.6804598148899381,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.1220689696765667,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.040980329195094,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.0714981616075616,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.3995979081625844,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.4729370959409613,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.4199949413070554,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.7115155949067122,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.0487920009457503,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.8375179758286926,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7634229975058215,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.229135050911126,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.7594633703908676,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.5404462552795253,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4050085589470587,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.1933991265690063,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.9965026407900903,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.9424487694871273,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.166129116457665,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.718241347033461,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7315787981045008,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.3992613954787089,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.6080911383228966,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4620962141636658,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.883669708847433,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.5402827023605801,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.579542777446257,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.6840294924686714,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.8768500550332872,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.5837225639981056,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.8818057165631297,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.8891541864515806,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.5162047591023702,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.7597621387948755,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.5146499565475271,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.44243342229642674,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.4565540043639394,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.2985040123958709,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.2842381926138136,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.9869776011028935,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.3979269204569797,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.7720907966047155,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.5634641831752317,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7463122995509461,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7164190726343664,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7549116451030613,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.748330911294325,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.5523734926938524,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.3724532849096719,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.9611469886472217,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4182580005623453,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.9268046009717534,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4153659882545482,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.223248970952253,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.7325522757201236,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.5845894970171293,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.8246590116233103,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7034926735452594,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.5765842777978873,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.8343216827217417,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.7191644535497923,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.4850826198604983,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.5965215864336628,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.60900412650004,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.8898885540046944,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.3131859676084612,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.0426937212423306,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.2481390397199081,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.49120205895671953,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.47257639838458,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.9973836774961732,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.0309621999455914,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.7021400800222393,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.0460575484623598,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4918289480361249,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.239433790390898,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.020356897076951,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.1390226866058086,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.8348146602607017,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.8980402329721939,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.078298906021563,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.10918618536224366,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.6045645820556349,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.321321554834921,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.2769431360784433,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.2643388264649102,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.573769171408682,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,1.907841518485735,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.7813490511895202,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.36122289161604043,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.6262813253237927,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.6040484479020817,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4366843989100295,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.6201741985526006,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.716711256596813,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.0178693592728758,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.20908343987250688,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.9194391723964355,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.6517928962033768,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4604776540812239,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.6706116290243536,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4755446041460132,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.9737020998626813,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4519358072111554,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.5234517425520044,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.4678646458380935,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.2951569070157936,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.6376959034958604,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,0.9316223248230268,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.5174635312803857,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.9140214150923693,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.9455492020807217,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.8018648933233283,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.7449385494406384,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,1.0186359174635238,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.0353413189420224,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.6157637092332149,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.8641824920425623,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.994321950236569,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.6428374978043707,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,0.8869292074183717,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,1,1.0929802676871674,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,3.076623152768565,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.2442899222867403,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,2.0739643182278535,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.1106669722299145,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.5,10,500,50,0,1.2721980961688188,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.1739972536213887,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.043171638925234,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.6253882275166174,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.3460468388230895,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.085262209552622,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.623143099538701,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.9027468985590323,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.23494648003841,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,1.1509148239157505,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.4358880931424864,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.8280428093021985,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.4761164223073738,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.9290574085594453,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.4597782633322542,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.2451389304144884,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.3557403574332128,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.9662339437357572,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.745989037211857,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.47417345948777806,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.4836217107715752,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.384198420242414,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.4172836956295352,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.3426214015216453,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.4922025852261427,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,1.0158216007266117,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.8312788117739486,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,5.025703231077805,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.498789171160311,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.024326456232614,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.650858428326201,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.48008868400454724,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.33615305064952755,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.20525436344108278,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.3126382499481073,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.8212999838744794,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,4.053557372096335,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.7073274463622052,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.5370858764561253,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.3937814602566865,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,6.584198139313808,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.4945569303938921,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.78671266406539,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.273496545259686,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.0859904797698563,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.6584931839013706,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.3787765084737018,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.6430803971653922,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.6240292375026824,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.6520779850853295,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.5212434598773312,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.585597720959597,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.7597727551001676,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.7282746338928043,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,1.3536761767892238,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.8275372130765868,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,6.825931007597749,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.4315525746072377,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.243706390210176,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.2489316647139095,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,6.839283885286471,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,1.07341516062496,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.277370225608359,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.46639503826838125,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.514961811521222,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.7642815997996606,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.779636408040133,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.8417112105123612,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.909850488083997,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.4328792742296392,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.7611464765451568,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.539318856087792,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.904792384371532,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.1954784208420102,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.473317015818587,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.7884665457626198,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.9397264379612345,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,4.697067186017646,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.825434828096297,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.1073184321811467,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.41598671412241595,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.461961618666349,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.0424968070066543,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.7212947041090136,Linear3,OLS,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.8794836878832464,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.223743279801096,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.7898374669867021,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.767988200085414,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.887420960555628,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.425417969176396,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.1014782582561522,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.8301651977880142,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.968925822020465,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.0690261392985687,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.800378044387307,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.0325758106458798,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.383760866239197,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.7241541068840756,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.3516240239218957,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.33545682367650254,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,0.9974395846816445,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.2171505246235035,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.29651192620686256,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.6490755266815706,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.0433722776778371,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.5100629018755647,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.377470488971638,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.7306645226851287,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.1396838569931416,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.147147274255478,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,3.6458730780857316,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.2337736588087735,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.21388230999708535,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.0041746951915815,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.5664989964555631,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.8300765997827197,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.608796740699323,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.0899477886525795,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,4.761171604595153,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.0020713744539578,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.35442493906871625,Linear3,Ridge,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.5080733396562207,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,4.429813832585835,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.291654035439933,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.2720366012572195,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,1.6095194606394636,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.16968516523805,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.5668938743893426,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,0,2.3823878293842373,Linear3,Lasso,Lasso
linear,OLS+Ridge+Lasso,0.75,10,500,50,1,0.6869333829427433,Linear3,Ridge,Lasso
