n,delta,kappa,cp_gap,risk_gap,nc,cp_ols,cp_ridge,risk_ols,risk_ridge
1000.0,0.0,3.3000457637373635,0.008860184653295189,0.015275142052777801,250.0,3.391548047163929,3.382687862510634,1.012355914609132,0.9970807725563543
1000.0,0.0,16.47385245028034,0.05157682459741775,0.0007213510893653297,250.0,3.4424414064966995,3.3908645818992817,1.1125945571428761,1.1118732060535108
1000.0,0.0,2.010162039681049,0.00610062631684416,0.005072236471916236,250.0,3.2287510455272734,3.2226504192104293,1.140369566178022,1.1352973297061058
1000.0,0.0,58.13724011678229,-0.16170701282115196,-0.0034690995863533303,250.0,3.3791597203054344,3.5408667331265864,0.9625315980689976,0.9660006976553509
1000.0,0.0,26.77276552220787,-0.07442777346341733,-0.00785889829269415,250.0,3.5985254091479972,3.6729531826114146,1.0813915840952533,1.0892504823879474
1000.0,1.0,17.339847631291104,0.0580281049639102,-0.001955510261476112,250.0,3.383341795806994,3.3253136908430836,1.0980414551212436,1.0999969653827197
1000.0,0.0,14.785351498975391,0.03570642172942762,0.00435337302375205,250.0,3.3956010165283286,3.359894594798901,0.9953739809144888,0.9910206078907368
1000.0,1.0,11.356327806793237,0.0319325332698388,-0.008364130737397613,250.0,3.657928659015206,3.6259961257453672,0.9947373834832507,1.0031015142206483
1000.0,1.0,2.3137616098853586,-0.0064553798952573516,0.008527676599064948,250.0,3.1743737447582787,3.180829124653536,1.1476561328829693,1.1391284562839044
1000.0,1.0,11.26564993159702,0.03557757187254751,-0.0006028844266265931,250.0,3.382318022197967,3.3467404503254197,1.0264650254132206,1.0270679098398472
1000.0,1.0,8.841720483767428,-0.027257808789089566,0.007800820699098043,250.0,3.4244370730494307,3.4516948818385202,0.9844735731390366,0.9766727524399386
1000.0,0.0,12.50599798013533,0.04454215196554179,0.01945461611606003,250.0,3.318093287222347,3.273551135256805,1.201188336825066,1.181733720709006
1000.0,0.0,10.081372422067556,-0.03009198275575775,-2.583138803569085e-05,250.0,3.4717067579746588,3.5017987407304165,1.1859944003265042,1.1860202317145399
1000.0,0.0,4.415038461602537,0.012603867092622068,0.010529528599478644,250.0,3.39681671163655,3.384212844543928,1.2147766492739842,1.2042471206745056
1000.0,1.0,16.05528616666423,-0.050345644102499865,0.008711218709202662,250.0,3.3496933831998357,3.4000390273023355,1.2891715907992807,1.280460372090078
1000.0,0.0,3.2198499108862846,-0.008812522509574539,-0.00020405020251867967,250.0,3.477133490690011,3.4859460131995856,1.1015939816667448,1.1017980318692635
1000.0,1.0,2.927405729545073,-0.009685497400732768,0.004647702420066624,250.0,3.3822801712275394,3.391965668628272,1.2084250073819585,1.2037773049618918
1000.0,0.0,7.82377310774954,-0.0262756683743417,-0.0037977878391692865,250.0,3.557960598972644,3.5842362673469856,1.2679251354265246,1.271722923265694
1000.0,0.0,10.693394198408896,0.028978579858399023,0.01022102915454104,250.0,3.2675899515499287,3.2386113716915297,0.9927667172662533,0.9825456881117123
1000.0,0.0,1.5168695691137828,0.004873882148918263,0.003338945237366442,250.0,3.5571006789104,3.552226796761482,1.0891182601731573,1.0857793149357908
1000.0,0.0,8.609285580866807,-0.023172829960053765,-0.002617611471892989,250.0,3.210045455085572,3.2332182850456257,1.05569232382906,1.058309935300953
1000.0,0.0,2.600860124716105,0.00826183967285532,0.013813814523918166,250.0,3.66289224730024,3.654630407627385,1.108136120698286,1.0943223061743679
1000.0,0.0,1.798568401681984,0.006476361316237966,0.0040971671202263416,250.0,3.5187556720021864,3.5122793106859485,1.0126493530399476,1.0085521859197213
1000.0,1.0,7.822601164267633,-0.022348314079235543,0.00044024744801340887,250.0,3.352502629943436,3.3748509440226715,1.2983047601585267,1.2978645127105133
1000.0,1.0,4.967316283360305,-0.014414728759466033,0.0029116858507296506,250.0,3.0707231095579313,3.0851378383173973,1.1268029377771878,1.1238912519264581
1000.0,1.0,15.319307408046154,-0.050006168788352845,0.006768285553368614,250.0,3.3034262878768077,3.3534324566651605,1.0719986347288626,1.065230349175494
1000.0,1.0,18.42227253481835,0.05047506970641891,-0.005039046714386597,250.0,3.492838604371165,3.442363534664746,1.0027663685704544,1.007805415284841
1000.0,1.0,15.554947653287446,-0.040751925346708795,0.006406404834356172,250.0,3.8952982808774816,3.9360502062241904,0.9844799927499435,0.9780735879155873
1000.0,1.0,4.75968318042999,-0.014657092667833993,0.0014698693188737177,250.0,3.624575049389305,3.639232142057139,1.102357527446619,1.1008876581277454
1000.0,0.0,13.26090570938713,0.036149319304600525,0.002280530839332773,250.0,3.4845795989957153,3.448430279691115,1.0848540590900735,1.0825735282507407
1000.0,0.0,17.218230327811895,-0.05686025653095683,-0.0030297361964344294,250.0,3.420384751606537,3.4772450081374937,1.0855803048441754,1.0886100410406099
1000.0,0.0,20.151152568910216,0.07054124453829846,0.004755753259422901,250.0,3.321043530408327,3.2505022858700285,1.1223026928777975,1.1175469396183746
1000.0,0.0,2.2906112831708225,0.005973337377075172,0.005655117346966776,250.0,3.2974319770192757,3.2914586396422005,1.0922732180278427,1.086618100680876
1000.0,1.0,14.725406619172107,-0.03816664052371532,0.013809407083003489,250.0,3.274501811899031,3.3126684524227463,1.1478371755302301,1.1340277684472266
1000.0,1.0,10.802361298158734,0.029631593243631293,-0.002579775598937628,250.0,3.734262883033821,3.7046312897901896,1.213465115609026,1.2160448912079636
1000.0,0.0,24.303132443649474,-0.0688226011303823,-0.0017149719773439376,250.0,3.425153428227266,3.4939760293576483,1.152044440127899,1.153759412105243
1000.0,0.0,8.728205086280155,-0.027024109749969938,-0.0032884294225107302,250.0,3.69485222235049,3.72187633210046,0.9828853056623552,0.9861737350848659
1000.0,0.0,4.419520957780526,-0.011696099488548661,-0.005356566940361018,250.0,3.639834531681635,3.651530631170184,1.1219604457405632,1.1273170126809242
1000.0,1.0,20.373888010769445,0.06029566429407218,-0.005373807677045983,250.0,3.3768035319659693,3.316507867671897,1.2205864789201961,1.225960286597242
1000.0,1.0,10.772266815353369,-0.03256479972967785,0.0007088783747187799,250.0,3.4987657946779143,3.531330594407592,0.9772055927056883,0.9764967143309695
1000.0,1.0,32.76449044401175,-0.11132068391884875,0.016041351703385498,250.0,3.5711781222684396,3.6824988061872883,1.1154493544667257,1.0994080027633402
1000.0,0.0,18.73491064822993,0.054861773348042764,0.008595248599615468,250.0,3.9066451300364653,3.8517833566884225,1.1110511239639087,1.1024558753642932
1000.0,0.0,0.34095396772114206,0.0010166573382686117,0.007533600031766063,250.0,3.300805633286703,3.2997889759484345,1.0683908385746774,1.0608572385429114
1000.0,0.0,2.103050667101135,0.0065403770813232676,0.0049918609660351,250.0,3.6441498162235773,3.637609439142254,1.0516821299117332,1.046690268945698
1000.0,1.0,5.626260932386303,0.013829784831901115,-0.004483104257814174,250.0,3.420781625861803,3.406951841029902,1.027806045541514,1.032289149799328
1000.0,1.0,7.090553620176333,-0.020400144089136152,0.0030940247132126286,250.0,3.654665220074726,3.675065364163862,0.9873103520559531,0.9842163273427404
1000.0,1.0,3.3330473268222374,-0.008807177168897784,0.0015700093735249165,250.0,3.425103733854811,3.433910911023709,1.217118868320921,1.2155488589473962
1000.0,1.0,18.00884461237946,-0.05610260024018121,0.0036591708003020917,250.0,3.5842274732469153,3.6403300734870965,0.9269037724493353,0.9232446016490332
1000.0,1.0,5.2318351585923475,-0.0162692727768472,0.009166015132073602,250.0,3.427309830742909,3.443579103519756,1.2496731167452941,1.2405071016132205
1000.0,1.0,17.131292197911986,-0.049231546690101435,0.002569963784235796,250.0,3.039842148664612,3.0890736953547133,1.0598685506075882,1.0572985868233524
1000.0,1.0,6.053702942264756,-0.01718924766359553,0.0027061244411743512,250.0,3.870970090381489,3.8881593380450847,1.1591500254989793,1.156443901057805
1000.0,1.0,14.585815491178305,0.045894695880708714,-0.006374981042782002,250.0,3.600810899081401,3.5549162032006922,1.0862902829008831,1.0926652639436651
1000.0,0.0,5.992684193368321,0.018816780472951766,0.009125590633975555,250.0,3.550681872807747,3.531865092334795,1.1178069802412234,1.1086813896072478
1000.0,0.0,17.35099453931997,0.0579195478265504,0.02127105156597775,250.0,3.4918509586394677,3.4339314108129173,1.1991702194149712,1.1778991678489934
1000.0,0.0,5.15100107071311,0.013772981817798069,0.00934836713726428,250.0,3.4051548267986678,3.3913818449808697,1.1613344925787294,1.1519861254414652
1000.0,1.0,34.908732642519524,0.0849801581607661,-0.0012887295419863332,250.0,3.2352164966969683,3.150236338536202,1.0368691442743407,1.038157873816327
1000.0,1.0,60.76868953675507,-0.14471411764435604,0.008127274066706658,250.0,3.4392963609852125,3.5840104786295686,1.088943278007536,1.0808160039408294
1000.0,1.0,24.529909563844353,-0.07697476565982164,0.008797769627616026,250.0,3.3494063681948685,3.42638113385469,1.1433670942761147,1.1345693246484987
1000.0,0.0,17.7421450343402,0.05909266759444343,0.004564568437253058,250.0,3.2068300263372294,3.147737358742786,1.1141727430933939,1.1096081746561408
1000.0,1.0,0.6381243422917574,-0.001834336020960059,0.003087336665214657,250.0,3.255307915535966,3.257142251556926,1.1846208522811181,1.1815335156159035
1000.0,0.0,18.108627333674864,0.05201701113425283,0.009728981199891962,250.0,3.035470588437055,2.9834535773028024,0.8563957951196868,0.8466668139197948
1000.0,0.0,25.736073943765373,0.06839288466887039,0.000795374397959403,250.0,3.2776124624689635,3.209219577800093,1.1640427766515846,1.1632474022536252
1000.0,1.0,0.9090477133113688,-0.002395590862701358,0.006304317299835049,250.0,3.278938329131839,3.28133391999454,0.8992738814071206,0.8929695641072856
1000.0,0.0,5.368020082362396,0.01778056833407371,0.013119362367066012,250.0,3.3321785670509905,3.3143979987169168,1.0170737150350235,1.0039543526679575
1000.0,1.0,29.556373006805835,0.08760511042731478,-0.004814940713709581,250.0,3.8022493869726306,3.714644276545316,0.9024001886296653,0.9072151293433749
1000.0,1.0,6.580415050482449,0.023741202547213014,-0.0008912935022951096,250.0,3.4300142359514427,3.4062730334042297,1.1298714272101538,1.1307627207124489
1000.0,0.0,6.07911759968452,0.019382603892661443,0.000839493393348878,250.0,3.630306921652854,3.6109243177601926,1.017935965927892,1.017096472534543
1000.0,0.0,4.65674448782933,-0.013368894704770984,-0.0050958664227940265,250.0,3.2394925610057475,3.2528614557105184,1.2093576665810541,1.2144535330038482
1000.0,1.0,9.375374179585874,0.027356009600759457,-7.987348997584576e-05,250.0,3.431537671531827,3.4041816619310676,0.996599392955437,0.9966792664454128
1000.0,0.0,32.43280446929963,0.09467619831341612,0.003854170418163827,250.0,3.18718196060814,3.092505762294724,1.2049827950428424,1.2011286246246786
1000.0,1.0,21.521915123416765,-0.05985268075317052,0.009122160845423055,250.0,3.0236451627569716,3.083497843510142,1.1184873756231068,1.1093652147776838
1000.0,1.0,30.731926775265716,-0.09718159009168081,0.013263964444283793,250.0,3.4865759471414464,3.583757537233127,1.1209883000788836,1.1077243356345998
1000.0,0.0,7.8989546960602155,0.0243568321637615,0.012801460404589182,250.0,3.814649023257357,3.7902921910935956,1.1282512585094921,1.115449798104903
1000.0,1.0,14.433187328510606,0.04193853723445784,-0.008215412342747141,250.0,3.284539642511611,3.2426011052771533,1.0479896826519162,1.0562050949946633
1000.0,0.0,4.155638233677442,0.011810624250393698,0.0028151139076471043,250.0,3.165274834498909,3.153464210248515,1.106182304907381,1.1033671909997338
1000.0,0.0,4.526007141437532,0.014111742251615489,0.005496398961069904,250.0,3.2374662341467744,3.223354491895159,1.1272469981747688,1.121750599213699
1000.0,0.0,15.362922551785292,0.041491615923904046,0.003876063459460344,250.0,3.2223281340966063,3.1808365181727023,1.0091228413006477,1.0052467778411873
1000.0,1.0,9.421672421053039,-0.027617259189653964,0.0029049368096703,250.0,3.278914474685599,3.306531733875253,1.3217320397210388,1.3188271029113685
1000.0,1.0,21.476461713187557,0.054739070917916965,-0.011995846738882765,250.0,3.3912272056144825,3.3364881346965656,1.0406010246196267,1.0525968713585094
1000.0,1.0,18.883274346112753,-0.051690946729956444,0.0087788234015993,250.0,3.5260004632183617,3.577691409948318,1.1602465521874223,1.151467728785823
1000.0,0.0,14.133446549706658,-0.039815979185587214,-0.0034081579794238426,250.0,3.6544147342747237,3.694230713460311,1.1233455223389501,1.126753680318374
1000.0,0.0,1.1446729341342188,0.0030181057982434645,0.002342135769573761,250.0,3.4723952935923896,3.469377187794146,0.97683297320922,0.9744908374396463
1000.0,0.0,2.6128335455135403,0.007728877848441673,0.0022076182610053507,250.0,3.5172805885030733,3.5095517106546317,1.1108283006626765,1.108620682401671
1000.0,0.0,0.31831439345200235,0.000899416002950737,0.0064470965821581405,250.0,3.8107584614676075,3.809859045464657,1.1887652951312855,1.1823181985491273
1000.0,1.0,12.780903082964283,0.041352720246579544,-0.006758750485187592,250.0,3.534759304129967,3.4934065838833877,1.190688153658182,1.1974469041433695
1000.0,1.0,3.43553354557249,0.01048219656578997,-0.004763194151153671,250.0,3.734875508739649,3.724393312173859,1.0622562975547516,1.0670194917059053
1000.0,0.0,2.178442070272896,0.006436814809628544,0.020732043098961705,250.0,3.325737610048073,3.3193007952384446,1.4140548338542527,1.393322790755291
1000.0,0.0,8.082418047564943,0.022965160334449397,0.0090344469299527,250.0,3.225247309903367,3.2022821495689175,0.9898057968656031,0.9807713499356504
1000.0,0.0,27.86155664555149,0.08336509294657946,0.002561233727323309,250.0,3.105995441949664,3.0226303490030846,1.1219267142593967,1.1193654805320734
1000.0,1.0,5.847523153915514,-0.01748708151505385,0.008943798527848434,250.0,3.5306141739492625,3.5481012554643163,1.2056350087556928,1.1966912102278444
1000.0,0.0,5.427456789878292,-0.01765961932019433,-0.0005748803560190474,250.0,3.5196764001750207,3.537336019495215,1.066059297164545,1.066634177520564
1000.0,1.0,3.8424689844177093,-0.010312735846769616,0.010067373038082694,250.0,3.417674066333917,3.4279868021806865,1.0914339218545548,1.081366548816472
1000.0,1.0,18.545121895247547,-0.049500860681153114,0.0027522388548111287,250.0,3.634593247167113,3.6840941078482663,1.193154993950092,1.190402755095281
1000.0,1.0,5.444785586920992,-0.017240570993451332,0.006877303662087719,250.0,3.468466454583494,3.485707025576945,1.074585046301006,1.0677077426389183
1000.0,1.0,1.6298462563997769,-0.004821788217072243,0.004565225089209202,250.0,3.2456053813460475,3.2504271695631197,1.121997147627767,1.1174319225385578
1000.0,1.0,10.61937229227881,-0.03283336132712922,0.014961111870490207,250.0,3.626817356700707,3.6596507180278364,1.1406051336777612,1.125644021807271
1000.0,1.0,6.5708239863923525,0.020250131495696877,-0.001083686689085317,250.0,3.695546628091758,3.675296496596061,1.1224888174864436,1.123572504175529
1000.0,0.0,24.318478553839707,0.07675001412982496,0.009024476761754219,250.0,3.5350467669464196,3.4582967528165947,1.2758601502120093,1.266835673450255
1000.0,1.0,13.028900098407345,-0.04130417238096973,0.011699472904998842,250.0,3.1356981283030914,3.177002300684061,1.1622813170338278,1.150581844128829
2000.0,1.0,31.16538329351941,0.03133371919924688,-0.0020435012787876072,500.0,3.304786653401858,3.273452934202611,1.0254304701835844,1.027473971462372
2000.0,0.0,23.42571206312855,0.021331009036626103,0.0006170619742684735,500.0,3.3515333227109303,3.330202313674304,1.123632607216356,1.1230155452420876
2000.0,0.0,1.1001200225053707,0.0010543164517149428,0.0029238443198073005,500.0,3.4206325576659484,3.4195782412142335,0.9971654361034147,0.9942415917836074
2000.0,0.0,16.512152246923584,0.016175009687660946,0.0014923810333442589,500.0,3.218492377294055,3.202317367606394,1.033976471097335,1.0324840900639907
2000.0,0.0,8.207055746139414,0.008203809204375467,0.0021698517720019073,500.0,3.231451934777031,3.2232481255726557,1.108586578835419,1.106416727063417
2000.0,0.0,14.847700272890629,0.014047903060613987,0.0016150985457787925,500.0,3.3211290180481834,3.3070811149875694,0.9576186046571342,0.9560035061113554
2000.0,0.0,43.46985334745511,0.040268063507058915,0.002836681360108395,500.0,3.317949065276798,3.277681001769739,1.1090934294181334,1.106256748058025
2000.0,1.0,19.343855176594232,-0.019451375582607344,0.0027627080031462636,500.0,3.2559088594514125,3.27536023503402,1.0255252774184762,1.02276256941533
2000.0,1.0,16.978691488339354,-0.014178923274853705,0.0029385472578391525,500.0,3.502535906606416,3.51671482988127,1.125125461351411,1.1221869140935719
2000.0,0.0,14.799510128135,0.013999653541205248,0.00034714249594491875,500.0,3.3781746556215886,3.3641750020803833,1.1243149878782748,1.1239678453823299
2000.0,0.0,32.9368865982119,0.030728715065170498,0.0012731353745085716,500.0,3.500545617829709,3.4698169027645385,1.1282761987783148,1.1270030634038062
2000.0,1.0,3.1913913807729153,-0.0030500861071178775,0.0018246042370411164,500.0,3.4811617176027383,3.484211803709856,1.104027451093969,1.1022028468569278
2000.0,0.0,21.08353903358044,0.02015008508194871,0.0006091826301832803,500.0,3.3859572926040866,3.365807207522138,1.0355521697990442,1.034942987168861
2000.0,1.0,2.421577683994389,0.002182187485947562,-0.002191078077222297,500.0,3.153688734731084,3.1515065472451362,1.0321355858068901,1.0343266638841124
2000.0,0.0,25.865270842325938,0.025020189702541717,0.003866156974498214,500.0,3.4935402350983877,3.468520045395846,1.1914749864876244,1.1876088295131262
2000.0,0.0,15.073363447936643,0.012949061368003889,0.002987592462432076,500.0,3.26301969905278,3.250070637684776,1.125018064545141,1.122030472082709
2000.0,1.0,19.3434152796812,-0.0179534812886466,5.9780485355709345e-05,500.0,3.419396294954632,3.4373497762432788,1.02310904552029,1.0230492650349343
2000.0,1.0,18.919904630622057,0.018738813537722443,-0.00019617759618362207,500.0,3.3375806393428036,3.318841825805081,1.080794501014745,1.0809906786109287
2000.0,0.0,0.20990413818249912,0.00023662215876729675,0.0008804956858083912,500.0,3.1057312699493598,3.1054946477905925,1.0585490356207983,1.0576685399349899
2000.0,0.0,20.428491201823725,0.019910189371360243,0.0021163869412319514,500.0,3.3495066024939555,3.3295964131225952,1.1085105178186423,1.1063941308774103
2000.0,0.0,35.23262453151441,0.03559698249149523,0.00266498095221146,500.0,3.2048190197133493,3.169222037221854,1.0043712689305209,1.0017062879783094
2000.0,0.0,5.64233646360396,0.005757575738380538,0.004842352742618905,500.0,3.470754983185188,3.4649974074468073,0.9836470421521606,0.9788046894095417
2000.0,1.0,19.28182262617064,-0.01960847731903348,0.0022044662113840374,500.0,3.3181586601115245,3.337767137430558,1.1181811152686874,1.1159766490573033
2000.0,1.0,0.2520152653987993,-0.00023206482633675307,0.0022904815477724494,500.0,3.365407043025985,3.3656391078523216,1.1117981470855658,1.1095076655377933
2000.0,1.0,22.20842701566591,-0.02185617095975667,0.0024054041047842922,500.0,3.321911737752018,3.343767908711775,1.1150585239980222,1.112653119893238
2000.0,0.0,28.046033156332808,0.027665228339046166,0.006119921119680516,500.0,3.455237531541427,3.427572303202381,1.0458977147082922,1.0397777935886117
2000.0,0.0,30.24811996701745,-0.0317513121943942,-0.0013601595613819129,500.0,3.5079689235865033,3.5397202357808975,1.089819307849387,1.0911794674107689
2000.0,0.0,19.559775426479053,0.01821817948386739,0.00304613480731597,500.0,3.247213841611359,3.228995662127492,1.0029747951364922,0.9999286603291763
2000.0,0.0,23.01447610825233,0.020314662078044776,0.002060608220841975,500.0,3.314508382208145,3.2941937201301004,0.9974175354633671,0.9953569272425251
2000.0,0.0,29.027538724191466,-0.02805288100710346,-0.000805995083831057,500.0,3.480132541273822,3.5081854222809254,1.0254109816706913,1.0262169767545224
2000.0,1.0,0.6021316769015486,0.0005776749827828276,-0.0011165186781163516,500.0,3.635373829059548,3.6347961540767653,1.0463622637504064,1.0474787824285228
2000.0,1.0,45.85343497416115,0.047458459688967114,-0.0012722366133204321,500.0,3.282779499263981,3.235321039575014,1.107420537818379,1.1086927744316994
2000.0,0.0,33.39760805285709,-0.03072786870966393,-0.00045913940457353863,500.0,3.430567116741979,3.461294985451643,0.9936062177671064,0.99406535717168
2000.0,0.0,25.698314130875858,0.028542769434808157,0.0047351106982240765,500.0,3.5264359095684874,3.4978931401336792,1.0413447011336066,1.0366095904353825
2000.0,1.0,4.385147366864529,0.004305814838183597,-0.0006491148663068103,500.0,3.382791382411684,3.3784855675735006,1.0510683993819867,1.0517175142482935
2000.0,1.0,1.3714452139395257,-0.0013457192028916154,0.0021195343687776536,500.0,3.18413052576007,3.1854762449629614,1.0292331364135092,1.0271136020447316
2000.0,0.0,15.369764782572835,0.01634964580548548,0.0014588879892687423,500.0,3.1933073311250513,3.176957685319566,1.089398575149257,1.0879396871599882
2000.0,0.0,23.18562895883235,-0.02299777918860313,-0.00146382723098748,500.0,3.312850082435116,3.3358478616237193,1.0814158863443586,1.082879713575346
2000.0,1.0,28.810772440523802,-0.03229484311266839,0.004485773895398726,500.0,3.4470810365644726,3.479375879677141,1.0451989759129805,1.0407132020175818
2000.0,0.0,33.98188720689524,0.03547668847676411,0.00052386223545553,500.0,3.5280441191067093,3.4925674306299452,1.16444834504466,1.1639244828092046
2000.0,1.0,27.032508231205156,-0.028341820776636606,0.0013321154593548545,500.0,3.2705405711776496,3.2988823919542862,1.044317620404774,1.042985504945419
2000.0,1.0,0.055515997496539786,5.438099695886933e-05,-0.0016539453368632495,500.0,3.2016734052277247,3.201619024230766,0.983077239194346,0.9847311845312092
2000.0,1.0,12.828379764670181,0.011625701575479042,-0.00012247601428083676,500.0,3.295367082510594,3.283741380935115,1.0772019659809715,1.0773244419952523
2000.0,1.0,20.115781346649115,-0.019923951346574764,0.0005633736456107652,500.0,3.4042783224238695,3.4242022737704443,1.029537135489266,1.0289737618436552
2000.0,1.0,8.07976284305053,-0.008061792389996825,0.0018887327357974826,500.0,3.477752157984718,3.4858139503747148,0.988501034213486,0.9866123014776885
2000.0,0.0,11.250304096766767,0.012425663374869611,0.004182731234376069,500.0,3.5243465777591636,3.511920914384294,1.0121547475597983,1.0079720163254222
2000.0,0.0,72.02899459928905,-0.0661318376897313,-0.002651969920256292,500.0,3.562953230392632,3.629085068082363,1.0623060417224295,1.0649580116426858
2000.0,1.0,22.795950001200687,-0.024769178036502915,0.0029541552683570727,500.0,3.4746931379934773,3.4994623160299803,0.9824961509597491,0.979541995691392
2000.0,0.0,22.893542605755474,0.02245607246880077,0.0017754680226379493,500.0,3.344190054988732,3.3217339825199312,0.9855154638354314,0.9837399958127935
2000.0,0.0,5.0156309474259215,-0.005279641367028631,-0.003564356722499662,500.0,3.504217879717556,3.5094975210845845,1.0601673734197725,1.0637317301422722
2000.0,1.0,5.560002428810539,-0.0053658768543960456,0.004750257930108859,500.0,3.5620576917138203,3.5674235685682163,1.1633665961088788,1.15861633817877
2000.0,0.0,21.617012040917913,0.021890610827943302,0.006198532341504581,500.0,3.544252298552975,3.5223616877250317,1.0973254439984967,1.0911269116569922
2000.0,1.0,14.892800929495799,0.014865893113391593,-0.0008843019434467969,500.0,3.387132999989152,3.3722671068757606,1.0442031161951817,1.0450874181386285
2000.0,1.0,26.74470457841773,-0.025916785115230212,0.0034649743917198883,500.0,3.241921280739446,3.267838065854676,1.0559079513083718,1.052442976916652
2000.0,1.0,39.22527588992586,0.03582741248037191,-6.968851841371304e-05,500.0,3.603925409599701,3.568097997119329,1.0964601047749887,1.0965297932934024
2000.0,0.0,10.483794714511687,0.009863408679575691,0.0018867530110169284,500.0,3.463905061778693,3.454041653099117,1.0942120248914737,1.0923252718804568
2000.0,0.0,31.9284929812155,0.03239896918523533,0.004239716191103304,500.0,3.6117357101278054,3.57933674094257,0.9816271104756131,0.9773873942845098
2000.0,1.0,19.460658252092887,0.020958066804450226,-2.235555674490186e-05,500.0,3.3862659719855674,3.365307905181117,1.0068239688935388,1.0068463244502837
2000.0,0.0,36.15786757725987,0.03877263178907997,0.00204891637493132,500.0,3.6306583997623516,3.5918857679732716,1.1226226192155082,1.120573702840577
2000.0,0.0,17.739547120461303,0.01713589029447249,0.004183989227089402,500.0,3.045593489119744,3.0284575988252715,1.0436248848628762,1.0394408956357868
2000.0,1.0,16.939276783499533,-0.01650111212619576,0.0038270969343425776,500.0,3.322209501142238,3.3387106132684337,1.1054622765930557,1.1016351796587132
2000.0,1.0,3.3512994203986217,-0.003085617978948463,0.0016365719649380495,500.0,3.599100293213725,3.6021859111926733,0.9940651923980954,0.9924286204331574
2000.0,1.0,7.56066265222237,0.006497799631988155,-0.0014661293584812274,500.0,3.109758926306863,3.103261126674875,1.028643896932288,1.0301100262907692
2000.0,0.0,15.036664982457818,0.014765777622698373,0.0019158181946643538,500.0,3.507953661262142,3.4931878836394437,0.9567705214659666,0.9548547032713023
2000.0,1.0,6.289083567091742,-0.006287368364326529,0.0007197449700138137,500.0,3.3865894134939607,3.3928767818582872,0.913398568635344,0.9126788236653302
2000.0,0.0,11.252994849297673,-0.010536983875461647,-0.0012949220358905444,500.0,3.334065040866935,3.3446020247423967,0.9843676641092541,0.9856625861451447
2000.0,0.0,14.884459810950997,-0.015102679719068313,-0.002179138282671911,500.0,3.599454315212329,3.614556994931397,1.0076601769744886,1.0098393152571605
2000.0,1.0,37.869549147808215,0.03748062370229244,-0.0023152900545369004,500.0,3.4256692835644675,3.388188659862175,1.0435303716602273,1.0458456617147642
2000.0,1.0,8.76609286680235,-0.008365789335077256,0.0017896808444135548,500.0,3.3934997976011667,3.401865586936244,1.0768111842811317,1.075021503436718
2000.0,1.0,13.45141818113272,-0.014376435341921567,0.0026996034998784113,500.0,3.390243794778343,3.4046202301202646,0.9789336481951171,0.9762340446952387
2000.0,1.0,29.141367282714967,-0.028587769919306893,0.0009421110238942987,500.0,3.2725099285797543,3.301097698499061,0.9985886355829038,0.9976465245590095
2000.0,0.0,10.864003451620123,0.010200975754572905,0.000703793088847382,500.0,3.2555212020342594,3.2453202262796865,1.1047314964260542,1.1040277033372068
2000.0,1.0,15.237621371128197,-0.013997044586461893,0.0021364806508925582,500.0,3.381005311348952,3.395002355935414,1.0460050553781828,1.0438685747272902
2000.0,1.0,6.058220541618073,0.005011177248970267,-0.002807437134147772,500.0,3.32386241016749,3.3188512329185196,1.020955585974476,1.0237630231086239
2000.0,0.0,8.485820630779308,-0.008427826812992478,-0.000601750744252838,500.0,3.379309101479133,3.3877369282921257,1.0694321124843953,1.0700338632286481
2000.0,1.0,10.920230109761688,-0.010275536969625243,0.002221128739391176,500.0,3.400202327929276,3.410477864898901,1.1118902176600827,1.1096690889206915
2000.0,1.0,30.288900589298265,0.02941925886450525,-0.004227241659522818,500.0,3.332490231661444,3.303070972796939,1.117693682332887,1.1219209239924097
2000.0,1.0,12.105124019555625,-0.010915605748998303,0.001993697180095566,500.0,3.514149804438911,3.525065410187909,1.034545763432859,1.0325520662527634
2000.0,0.0,0.8009016899074612,-0.0007163131429694936,-0.0007906551789083061,500.0,3.522264485354022,3.5229807984969916,1.039509393213078,1.0403000483919862
2000.0,1.0,5.316856603683397,-0.005595296997737087,0.001708529882332277,500.0,3.229165504286974,3.234760801284711,1.0414444117419448,1.0397358818596125
2000.0,1.0,25.69426716697094,0.025646502328867893,-7.019630055538073e-05,500.0,3.615505245385401,3.589858743056533,1.0287114255967762,1.0287816218973316
2000.0,0.0,38.30252504666859,0.03666760572251526,0.0023257035405446214,500.0,3.555505367786558,3.5188377620640425,1.1166950979520858,1.1143693944115411
2000.0,0.0,47.79029227385027,-0.04618169090734936,-0.0009811640706098856,500.0,3.382609445840959,3.428791136748308,1.0448736341514304,1.0458547982220403
2000.0,1.0,16.27635314173173,-0.01615025439094664,0.003104701825586087,500.0,3.5287973619672663,3.544947616358213,1.0209485429598708,1.0178438411342847
2000.0,0.0,42.999699708086865,0.03997694829581455,0.002024161488766718,500.0,3.1026437294645386,3.062666781168724,0.9517888109285026,0.9497646494397359
2000.0,1.0,12.527561247464478,-0.011914324192570547,0.0008855300996912785,500.0,3.4570793742838624,3.468993698476433,1.1070455818848703,1.106160051785179
2000.0,0.0,7.396189741688577,0.006537889913188266,0.00027706768910729096,500.0,3.692338834554861,3.685800944641673,1.1506321041217011,1.1503550364325938
